value	fi	subject	session	condition	variant
2.241206	3.6994314	09	1	inverse_cdf	smoothed
2.4899497	2.9122295	09	1	inverse_cdf	smoothed
2.7386935	1.7202566	09	1	inverse_cdf	smoothed
2.9874372	0.9090611	09	1	inverse_cdf	smoothed
3.236181	0.49574447	09	1	inverse_cdf	smoothed
3.4849246	0.30432615	09	1	inverse_cdf	smoothed
3.7336683	0.21091655	09	1	inverse_cdf	smoothed
3.982412	0.15823397	09	1	inverse_cdf	smoothed
4.231156	0.12410609	09	1	inverse_cdf	smoothed
4.4798994	0.10018523	09	1	inverse_cdf	smoothed
4.7286434	0.082864255	09	1	inverse_cdf	smoothed
4.977387	0.070197225	09	1	inverse_cdf	smoothed
5.2261305	0.061024655	09	1	inverse_cdf	smoothed
5.4748745	0.05482901	09	1	inverse_cdf	smoothed
5.723618	0.052163724	09	1	inverse_cdf	smoothed
5.972362	0.05689145	09	1	inverse_cdf	smoothed
6.2211056	0.08368327	09	1	inverse_cdf	smoothed
6.469849	0.17604317	09	1	inverse_cdf	smoothed
6.718593	0.42903924	09	1	inverse_cdf	smoothed
6.9673367	0.9989293	09	1	inverse_cdf	smoothed
7.21608	2.963934	09	1	inverse_cdf	smoothed
7.464824	10.222201	09	1	inverse_cdf	smoothed
7.7135677	16.328682	09	1	inverse_cdf	smoothed
7.9623117	9.176836	09	1	inverse_cdf	smoothed
8.211055	13.287948	09	1	inverse_cdf	smoothed
8.459799	22.84128	09	1	inverse_cdf	smoothed
8.708543	16.225239	09	1	inverse_cdf	smoothed
8.957287	9.172682	09	1	inverse_cdf	smoothed
9.20603	9.379891	09	1	inverse_cdf	smoothed
9.454774	10.760556	09	1	inverse_cdf	smoothed
9.703518	9.580144	09	1	inverse_cdf	smoothed
9.952261	7.273789	09	1	inverse_cdf	smoothed
10.201005	6.84461	09	1	inverse_cdf	smoothed
10.449749	9.027301	09	1	inverse_cdf	smoothed
10.698492	11.841088	09	1	inverse_cdf	smoothed
10.947236	13.132582	09	1	inverse_cdf	smoothed
11.19598	12.635046	09	1	inverse_cdf	smoothed
11.444724	11.582944	09	1	inverse_cdf	smoothed
11.693467	10.972995	09	1	inverse_cdf	smoothed
11.942211	10.542805	09	1	inverse_cdf	smoothed
12.190955	9.382548	09	1	inverse_cdf	smoothed
12.439698	7.3257656	09	1	inverse_cdf	smoothed
12.688442	5.4127836	09	1	inverse_cdf	smoothed
12.937186	4.800497	09	1	inverse_cdf	smoothed
13.185929	5.4328413	09	1	inverse_cdf	smoothed
13.434673	6.088519	09	1	inverse_cdf	smoothed
13.683417	5.706822	09	1	inverse_cdf	smoothed
13.93216	4.468896	09	1	inverse_cdf	smoothed
14.180904	3.5832937	09	1	inverse_cdf	smoothed
14.429648	4.1775436	09	1	inverse_cdf	smoothed
14.678392	6.3772087	09	1	inverse_cdf	smoothed
14.927135	9.142308	09	1	inverse_cdf	smoothed
15.1758795	10.808802	09	1	inverse_cdf	smoothed
15.4246235	10.183986	09	1	inverse_cdf	smoothed
15.673367	7.6000023	09	1	inverse_cdf	smoothed
15.922111	4.6996527	09	1	inverse_cdf	smoothed
16.170855	2.8651314	09	1	inverse_cdf	smoothed
16.419598	2.135775	09	1	inverse_cdf	smoothed
16.668343	1.7747903	09	1	inverse_cdf	smoothed
16.917086	1.3357337	09	1	inverse_cdf	smoothed
17.165829	0.8905035	09	1	inverse_cdf	smoothed
17.414574	0.62051654	09	1	inverse_cdf	smoothed
17.663317	0.5423617	09	1	inverse_cdf	smoothed
17.91206	0.5534859	09	1	inverse_cdf	smoothed
18.160805	0.55958974	09	1	inverse_cdf	smoothed
18.409548	0.5246811	09	1	inverse_cdf	smoothed
18.65829	0.4548599	09	1	inverse_cdf	smoothed
18.907036	0.3696296	09	1	inverse_cdf	smoothed
19.155779	0.2855851	09	1	inverse_cdf	smoothed
19.404522	0.21215263	09	1	inverse_cdf	smoothed
19.653267	0.15283188	09	1	inverse_cdf	smoothed
19.90201	0.10756487	09	1	inverse_cdf	smoothed
20.150753	0.07466602	09	1	inverse_cdf	smoothed
20.399498	0.05212132	09	1	inverse_cdf	smoothed
20.648241	0.03842504	09	1	inverse_cdf	smoothed
20.896984	0.033115216	09	1	inverse_cdf	smoothed
21.14573	0.03709095	09	1	inverse_cdf	smoothed
21.394472	0.0528498	09	1	inverse_cdf	smoothed
21.643215	0.08508062	09	1	inverse_cdf	smoothed
21.89196	0.14213139	09	1	inverse_cdf	smoothed
22.140703	0.23734637	09	1	inverse_cdf	smoothed
22.389448	0.38534024	09	1	inverse_cdf	smoothed
22.638191	0.58706456	09	1	inverse_cdf	smoothed
22.886934	0.8118667	09	1	inverse_cdf	smoothed
23.13568	1.0097771	09	1	inverse_cdf	smoothed
23.384422	1.1503061	09	1	inverse_cdf	smoothed
23.633165	1.3432885	09	1	inverse_cdf	smoothed
23.88191	5.331435	09	1	inverse_cdf	smoothed
24.130653	30.93581	09	1	inverse_cdf	smoothed
24.379396	62.520676	09	1	inverse_cdf	smoothed
24.628141	21.846663	09	1	inverse_cdf	smoothed
24.876884	22.696083	09	1	inverse_cdf	smoothed
25.125628	125.124405	09	1	inverse_cdf	smoothed
25.374372	71.6107	09	1	inverse_cdf	smoothed
25.623116	162.96477	09	1	inverse_cdf	smoothed
25.871859	193.99467	09	1	inverse_cdf	smoothed
26.120604	185.0487	09	1	inverse_cdf	smoothed
26.369347	40.108902	09	1	inverse_cdf	smoothed
26.61809	24.817461	09	1	inverse_cdf	smoothed
26.866835	155.48412	09	1	inverse_cdf	smoothed
27.115578	165.4249	09	1	inverse_cdf	smoothed
27.36432	75.97463	09	1	inverse_cdf	smoothed
27.613066	18.51912	09	1	inverse_cdf	smoothed
27.861809	2.8588042	09	1	inverse_cdf	smoothed
28.110552	0.6235542	09	1	inverse_cdf	smoothed
28.359297	0.40846527	09	1	inverse_cdf	smoothed
28.60804	0.32896692	09	1	inverse_cdf	smoothed
28.856785	0.25184137	09	1	inverse_cdf	smoothed
29.105528	0.18430701	09	1	inverse_cdf	smoothed
29.35427	0.1300499	09	1	inverse_cdf	smoothed
29.603016	0.08883071	09	1	inverse_cdf	smoothed
29.851759	0.058936674	09	1	inverse_cdf	smoothed
30.100502	0.038173668	09	1	inverse_cdf	smoothed
30.349247	0.024367973	09	1	inverse_cdf	smoothed
30.59799	0.015625581	09	1	inverse_cdf	smoothed
30.846733	0.010433041	09	1	inverse_cdf	smoothed
31.095478	0.0076601515	09	1	inverse_cdf	smoothed
31.344221	0.0065082107	09	1	inverse_cdf	smoothed
31.592964	0.0064375633	09	1	inverse_cdf	smoothed
31.84171	0.007095061	09	1	inverse_cdf	smoothed
32.090454	0.00825147	09	1	inverse_cdf	smoothed
32.339195	0.009752672	09	1	inverse_cdf	smoothed
32.58794	0.011484604	09	1	inverse_cdf	smoothed
32.836685	0.013349957	09	1	inverse_cdf	smoothed
33.085426	0.015254344	09	1	inverse_cdf	smoothed
33.33417	0.017100291	09	1	inverse_cdf	smoothed
33.582916	0.018786334	09	1	inverse_cdf	smoothed
33.831657	0.02021054	09	1	inverse_cdf	smoothed
34.080402	0.021276733	09	1	inverse_cdf	smoothed
34.329147	0.021901853	09	1	inverse_cdf	smoothed
34.57789	0.022023987	09	1	inverse_cdf	smoothed
34.826633	0.021609236	09	1	inverse_cdf	smoothed
35.07538	0.020656843	09	1	inverse_cdf	smoothed
35.32412	0.019201703	09	1	inverse_cdf	smoothed
35.572865	0.017313736	09	1	inverse_cdf	smoothed
35.82161	0.01509418	09	1	inverse_cdf	smoothed
36.07035	0.012668955	09	1	inverse_cdf	smoothed
36.319096	0.01017947	09	1	inverse_cdf	smoothed
36.56784	0.0077722943	09	1	inverse_cdf	smoothed
36.81658	0.0055882046	09	1	inverse_cdf	smoothed
37.065327	0.0037516064	09	1	inverse_cdf	smoothed
37.31407	0.002361916	09	1	inverse_cdf	smoothed
37.562813	0.0014868567	09	1	inverse_cdf	smoothed
37.811558	0.0011587786	09	1	inverse_cdf	smoothed
38.060303	0.0013739723	09	1	inverse_cdf	smoothed
38.309044	0.0020947566	09	1	inverse_cdf	smoothed
38.55779	0.0032542166	09	1	inverse_cdf	smoothed
38.806534	0.004762671	09	1	inverse_cdf	smoothed
39.055275	0.00651544	09	1	inverse_cdf	smoothed
39.30402	0.008401077	09	1	inverse_cdf	smoothed
39.552765	0.010309203	09	1	inverse_cdf	smoothed
39.801506	0.01213731	09	1	inverse_cdf	smoothed
40.05025	0.013796659	09	1	inverse_cdf	smoothed
40.298996	0.015215998	09	1	inverse_cdf	smoothed
40.547737	0.016343964	09	1	inverse_cdf	smoothed
40.796482	0.017149735	09	1	inverse_cdf	smoothed
41.045227	0.017622031	09	1	inverse_cdf	smoothed
41.29397	0.017767249	09	1	inverse_cdf	smoothed
41.542713	0.017606521	09	1	inverse_cdf	smoothed
41.79146	0.017172422	09	1	inverse_cdf	smoothed
42.0402	0.016505437	09	1	inverse_cdf	smoothed
42.288944	0.015650537	09	1	inverse_cdf	smoothed
42.53769	0.014654151	09	1	inverse_cdf	smoothed
42.78643	0.01356156	09	1	inverse_cdf	smoothed
43.035175	0.012414747	09	1	inverse_cdf	smoothed
43.28392	0.011251059	09	1	inverse_cdf	smoothed
43.53266	0.010102242	09	1	inverse_cdf	smoothed
43.781406	0.00899394	09	1	inverse_cdf	smoothed
44.03015	0.007945842	09	1	inverse_cdf	smoothed
44.278896	0.0069719176	09	1	inverse_cdf	smoothed
44.527637	0.0060809706	09	1	inverse_cdf	smoothed
44.776382	0.005277344	09	1	inverse_cdf	smoothed
45.025127	0.0045617535	09	1	inverse_cdf	smoothed
45.27387	0.003932001	09	1	inverse_cdf	smoothed
45.522614	0.0033837066	09	1	inverse_cdf	smoothed
45.77136	0.0029110208	09	1	inverse_cdf	smoothed
46.0201	0.0025071828	09	1	inverse_cdf	smoothed
46.268845	0.0021649667	09	1	inverse_cdf	smoothed
46.51759	0.0018771103	09	1	inverse_cdf	smoothed
46.76633	0.0016365541	09	1	inverse_cdf	smoothed
47.015076	0.0014366542	09	1	inverse_cdf	smoothed
47.26382	0.0012713276	09	1	inverse_cdf	smoothed
47.51256	0.0011351072	09	1	inverse_cdf	smoothed
47.761307	0.0010231556	09	1	inverse_cdf	smoothed
48.01005	0.000931282	09	1	inverse_cdf	smoothed
48.258793	0.00085589103	09	1	inverse_cdf	smoothed
48.507538	0.00079394015	09	1	inverse_cdf	smoothed
48.756283	0.0007428831	09	1	inverse_cdf	smoothed
49.005024	0.0007006159	09	1	inverse_cdf	smoothed
49.25377	0.00066540483	09	1	inverse_cdf	smoothed
49.502514	0.0006358414	09	1	inverse_cdf	smoothed
49.751255	0.00061078934	09	1	inverse_cdf	smoothed
50.0	0.00058933534	09	1	inverse_cdf	smoothed
0.5	38.22402	09	2	cdf	smoothed
0.7487437	19.410072	09	2	cdf	smoothed
0.9974874	7.8296237	09	2	cdf	smoothed
1.2462312	2.7169433	09	2	cdf	smoothed
1.4949749	0.9583764	09	2	cdf	smoothed
1.7437186	0.59661573	09	2	cdf	smoothed
1.9924623	0.7042656	09	2	cdf	smoothed
2.241206	0.9106475	09	2	cdf	smoothed
2.4899497	1.0986348	09	2	cdf	smoothed
2.7386935	1.2520685	09	2	cdf	smoothed
2.9874372	1.3865509	09	2	cdf	smoothed
3.236181	1.5204691	09	2	cdf	smoothed
3.4849246	1.6641924	09	2	cdf	smoothed
3.7336683	1.8183529	09	2	cdf	smoothed
3.982412	1.9788929	09	2	cdf	smoothed
4.231156	2.1448903	09	2	cdf	smoothed
4.4798994	2.3188772	09	2	cdf	smoothed
4.7286434	2.4931405	09	2	cdf	smoothed
4.977387	2.6336117	09	2	cdf	smoothed
5.2261305	2.6834085	09	2	cdf	smoothed
5.4748745	2.591796	09	2	cdf	smoothed
5.723618	2.3471613	09	2	cdf	smoothed
5.972362	1.9861288	09	2	cdf	smoothed
6.2211056	1.5722965	09	2	cdf	smoothed
6.469849	1.1662021	09	2	cdf	smoothed
6.718593	0.8217504	09	2	cdf	smoothed
6.9673367	0.63333625	09	2	cdf	smoothed
7.21608	0.8085972	09	2	cdf	smoothed
7.464824	1.6505189	09	2	cdf	smoothed
7.7135677	3.2646153	09	2	cdf	smoothed
7.9623117	5.0005608	09	2	cdf	smoothed
8.211055	5.594653	09	2	cdf	smoothed
8.459799	5.168702	09	2	cdf	smoothed
8.708543	5.6791797	09	2	cdf	smoothed
8.957287	6.5378504	09	2	cdf	smoothed
9.20603	4.859518	09	2	cdf	smoothed
9.454774	2.298126	09	2	cdf	smoothed
9.703518	2.5814028	09	2	cdf	smoothed
9.952261	4.4597287	09	2	cdf	smoothed
10.201005	4.918469	09	2	cdf	smoothed
10.449749	3.9909	09	2	cdf	smoothed
10.698492	2.9056895	09	2	cdf	smoothed
10.947236	2.0117373	09	2	cdf	smoothed
11.19598	1.42858	09	2	cdf	smoothed
11.444724	1.345928	09	2	cdf	smoothed
11.693467	1.569538	09	2	cdf	smoothed
11.942211	1.7245756	09	2	cdf	smoothed
12.190955	1.7543155	09	2	cdf	smoothed
12.439698	1.8444943	09	2	cdf	smoothed
12.688442	2.0666802	09	2	cdf	smoothed
12.937186	2.33653	09	2	cdf	smoothed
13.185929	2.4934454	09	2	cdf	smoothed
13.434673	1.8842894	09	2	cdf	smoothed
13.683417	26.261742	09	2	cdf	smoothed
13.93216	55.035145	09	2	cdf	smoothed
14.180904	410.6734	09	2	cdf	smoothed
14.429648	253.07753	09	2	cdf	smoothed
14.678392	122.5969	09	2	cdf	smoothed
14.927135	84.19512	09	2	cdf	smoothed
15.1758795	136.4427	09	2	cdf	smoothed
15.4246235	160.01033	09	2	cdf	smoothed
15.673367	89.49685	09	2	cdf	smoothed
15.922111	26.466194	09	2	cdf	smoothed
16.170855	4.654896	09	2	cdf	smoothed
16.419598	0.6980121	09	2	cdf	smoothed
16.668343	0.25786924	09	2	cdf	smoothed
16.917086	0.19500041	09	2	cdf	smoothed
17.165829	0.16432907	09	2	cdf	smoothed
17.414574	0.14199707	09	2	cdf	smoothed
17.663317	0.12302755	09	2	cdf	smoothed
17.91206	0.10568263	09	2	cdf	smoothed
18.160805	0.0898174	09	2	cdf	smoothed
18.409548	0.07560633	09	2	cdf	smoothed
18.65829	0.063116066	09	2	cdf	smoothed
18.907036	0.052286673	09	2	cdf	smoothed
19.155779	0.042993154	09	2	cdf	smoothed
19.404522	0.03508898	09	2	cdf	smoothed
19.653267	0.028424852	09	2	cdf	smoothed
19.90201	0.022854213	09	2	cdf	smoothed
20.150753	0.018756207	09	2	cdf	smoothed
20.399498	0.027514374	09	2	cdf	smoothed
20.648241	0.1347027	09	2	cdf	smoothed
20.896984	0.5313539	09	2	cdf	smoothed
21.14573	2.0599377	09	2	cdf	smoothed
21.394472	7.058837	09	2	cdf	smoothed
21.643215	6.72173	09	2	cdf	smoothed
21.89196	0.90733904	09	2	cdf	smoothed
22.140703	8.099866	09	2	cdf	smoothed
22.389448	8.255875	09	2	cdf	smoothed
22.638191	3.4516866	09	2	cdf	smoothed
22.886934	2.2260313	09	2	cdf	smoothed
23.13568	1.0645611	09	2	cdf	smoothed
23.384422	0.25523907	09	2	cdf	smoothed
23.633165	0.034574308	09	2	cdf	smoothed
23.88191	0.0037915825	09	2	cdf	smoothed
24.130653	0.0011929366	09	2	cdf	smoothed
24.379396	0.0010168519	09	2	cdf	smoothed
24.628141	0.0009889985	09	2	cdf	smoothed
24.876884	0.0009758343	09	2	cdf	smoothed
25.125628	0.0009685657	09	2	cdf	smoothed
25.374372	0.00096493127	09	2	cdf	smoothed
25.623116	0.00096366217	09	2	cdf	smoothed
25.871859	0.0009640999	09	2	cdf	smoothed
26.120604	0.00096625875	09	2	cdf	smoothed
26.369347	0.0009711684	09	2	cdf	smoothed
26.61809	0.0009818102	09	2	cdf	smoothed
26.866835	0.0010051895	09	2	cdf	smoothed
27.115578	0.0010565798	09	2	cdf	smoothed
27.36432	0.0011673542	09	2	cdf	smoothed
27.613066	0.0013978643	09	2	cdf	smoothed
27.861809	0.001855894	09	2	cdf	smoothed
28.110552	0.0027184964	09	2	cdf	smoothed
28.359297	0.0042504882	09	2	cdf	smoothed
28.60804	0.0068075405	09	2	cdf	smoothed
28.856785	0.010809026	09	2	cdf	smoothed
29.105528	0.016669305	09	2	cdf	smoothed
29.35427	0.024688821	09	2	cdf	smoothed
29.603016	0.034926157	09	2	cdf	smoothed
29.851759	0.047090232	09	2	cdf	smoothed
30.100502	0.060499586	09	2	cdf	smoothed
30.349247	0.07413645	09	2	cdf	smoothed
30.59799	0.086793214	09	2	cdf	smoothed
30.846733	0.09727041	09	2	cdf	smoothed
31.095478	0.104566894	09	2	cdf	smoothed
31.344221	0.108019605	09	2	cdf	smoothed
31.592964	0.107379906	09	2	cdf	smoothed
31.84171	0.10285066	09	2	cdf	smoothed
32.090454	0.095109195	09	2	cdf	smoothed
32.339195	0.08531581	09	2	cdf	smoothed
32.58794	0.07506484	09	2	cdf	smoothed
32.836685	0.066224016	09	2	cdf	smoothed
33.085426	0.060628776	09	2	cdf	smoothed
33.33417	0.05967799	09	2	cdf	smoothed
33.582916	0.0639436	09	2	cdf	smoothed
33.831657	0.072930254	09	2	cdf	smoothed
34.080402	0.08510159	09	2	cdf	smoothed
34.329147	0.09818436	09	2	cdf	smoothed
34.57789	0.10966915	09	2	cdf	smoothed
34.826633	0.117360994	09	2	cdf	smoothed
35.07538	0.11981852	09	2	cdf	smoothed
35.32412	0.116582505	09	2	cdf	smoothed
35.572865	0.108167805	09	2	cdf	smoothed
35.82161	0.09588109	09	2	cdf	smoothed
36.07035	0.08156585	09	2	cdf	smoothed
36.319096	0.06738593	09	2	cdf	smoothed
36.56784	0.055729765	09	2	cdf	smoothed
36.81658	0.049255263	09	2	cdf	smoothed
37.065327	0.05104062	09	2	cdf	smoothed
37.31407	0.06473761	09	2	cdf	smoothed
37.562813	0.094577506	09	2	cdf	smoothed
37.811558	0.14507121	09	2	cdf	smoothed
38.060303	0.22026373	09	2	cdf	smoothed
38.309044	0.32252768	09	2	cdf	smoothed
38.55779	0.4510516	09	2	cdf	smoothed
38.806534	0.6003482	09	2	cdf	smoothed
39.055275	0.75934577	09	2	cdf	smoothed
39.30402	0.91161007	09	2	cdf	smoothed
39.552765	1.037066	09	2	cdf	smoothed
39.801506	1.1152811	09	2	cdf	smoothed
40.05025	1.1297569	09	2	cdf	smoothed
40.298996	1.0722599	09	2	cdf	smoothed
40.547737	0.9459703	09	2	cdf	smoothed
40.796482	0.766343	09	2	cdf	smoothed
41.045227	0.55915713	09	2	cdf	smoothed
41.29397	0.35597044	09	2	cdf	smoothed
41.542713	0.18798889	09	2	cdf	smoothed
41.79146	0.07991776	09	2	cdf	smoothed
42.0402	0.045261174	09	2	cdf	smoothed
42.288944	0.084224	09	2	cdf	smoothed
42.53769	0.18458234	09	2	cdf	smoothed
42.78643	0.3250332	09	2	cdf	smoothed
43.035175	0.48006502	09	2	cdf	smoothed
43.28392	0.62496096	09	2	cdf	smoothed
43.53266	0.73993254	09	2	cdf	smoothed
43.781406	0.81258124	09	2	cdf	smoothed
44.03015	0.83851516	09	2	cdf	smoothed
44.278896	0.82041985	09	2	cdf	smoothed
44.527637	0.76609445	09	2	cdf	smoothed
44.776382	0.686108	09	2	cdf	smoothed
45.025127	0.5916156	09	2	cdf	smoothed
45.27387	0.49268207	09	2	cdf	smoothed
45.522614	0.39726084	09	2	cdf	smoothed
45.77136	0.3108064	09	2	cdf	smoothed
46.0201	0.23637691	09	2	cdf	smoothed
46.268845	0.17502917	09	2	cdf	smoothed
46.51759	0.12636301	09	2	cdf	smoothed
46.76633	0.08906543	09	2	cdf	smoothed
47.015076	0.061363786	09	2	cdf	smoothed
47.26382	0.041380413	09	2	cdf	smoothed
47.51256	0.027351608	09	2	cdf	smoothed
47.761307	0.017751314	09	2	cdf	smoothed
48.01005	0.0113388905	09	2	cdf	smoothed
48.258793	0.0071530263	09	2	cdf	smoothed
48.507538	0.0044795233	09	2	cdf	smoothed
48.756283	0.002806926	09	2	cdf	smoothed
49.005024	0.0017806033	09	2	cdf	smoothed
49.25377	0.0011619683	09	2	cdf	smoothed
49.502514	0.0007949265	09	2	cdf	smoothed
49.751255	0.00057991996	09	2	cdf	smoothed
50.0	0.00045499712	09	2	cdf	smoothed
0.5	5.0996265	10	1	cdf	smoothed
0.7487437	2.2351108	10	1	cdf	smoothed
0.9974874	1.3774381	10	1	cdf	smoothed
1.2462312	1.0417781	10	1	cdf	smoothed
1.4949749	0.8947824	10	1	cdf	smoothed
1.7437186	0.82740283	10	1	cdf	smoothed
1.9924623	0.79469234	10	1	cdf	smoothed
2.241206	0.7753772	10	1	cdf	smoothed
2.4899497	0.7588629	10	1	cdf	smoothed
2.7386935	0.7401303	10	1	cdf	smoothed
2.9874372	0.717283	10	1	cdf	smoothed
3.236181	0.6901256	10	1	cdf	smoothed
3.4849246	0.6592674	10	1	cdf	smoothed
3.7336683	0.625583	10	1	cdf	smoothed
3.982412	0.58999264	10	1	cdf	smoothed
4.231156	0.56226444	10	1	cdf	smoothed
4.4798994	1.096956	10	1	cdf	smoothed
4.7286434	14.125263	10	1	cdf	smoothed
4.977387	35.069233	10	1	cdf	smoothed
5.2261305	3.1540234	10	1	cdf	smoothed
5.4748745	26.517656	10	1	cdf	smoothed
5.723618	4.707217	10	1	cdf	smoothed
5.972362	0.27243906	10	1	cdf	smoothed
6.2211056	0.2640416	10	1	cdf	smoothed
6.469849	0.25237343	10	1	cdf	smoothed
6.718593	0.2312392	10	1	cdf	smoothed
6.9673367	0.21235852	10	1	cdf	smoothed
7.21608	0.1960622	10	1	cdf	smoothed
7.464824	0.18190953	10	1	cdf	smoothed
7.7135677	0.16931221	10	1	cdf	smoothed
7.9623117	0.15761217	10	1	cdf	smoothed
8.211055	0.14616883	10	1	cdf	smoothed
8.459799	0.13447656	10	1	cdf	smoothed
8.708543	0.1223084	10	1	cdf	smoothed
8.957287	0.10986774	10	1	cdf	smoothed
9.20603	0.09791378	10	1	cdf	smoothed
9.454774	0.0878094	10	1	cdf	smoothed
9.703518	0.08142726	10	1	cdf	smoothed
9.952261	0.080862544	10	1	cdf	smoothed
10.201005	0.0879493	10	1	cdf	smoothed
10.449749	0.10365447	10	1	cdf	smoothed
10.698492	0.12751602	10	1	cdf	smoothed
10.947236	0.15734135	10	1	cdf	smoothed
11.19598	0.18936527	10	1	cdf	smoothed
11.444724	0.21899296	10	1	cdf	smoothed
11.693467	0.24218364	10	1	cdf	smoothed
11.942211	0.25743774	10	1	cdf	smoothed
12.190955	0.26815465	10	1	cdf	smoothed
12.439698	0.28455123	10	1	cdf	smoothed
12.688442	0.32351962	10	1	cdf	smoothed
12.937186	0.4044087	10	1	cdf	smoothed
13.185929	0.5401251	10	1	cdf	smoothed
13.434673	0.72659075	10	1	cdf	smoothed
13.683417	0.93741965	10	1	cdf	smoothed
13.93216	1.1300304	10	1	cdf	smoothed
14.180904	1.2620257	10	1	cdf	smoothed
14.429648	1.3096929	10	1	cdf	smoothed
14.678392	1.2863134	10	1	cdf	smoothed
14.927135	1.2710841	10	1	cdf	smoothed
15.1758795	1.4387715	10	1	cdf	smoothed
15.4246235	1.9455862	10	1	cdf	smoothed
15.673367	3.2008076	10	1	cdf	smoothed
15.922111	56.7271	10	1	cdf	smoothed
16.170855	153.67885	10	1	cdf	smoothed
16.419598	15.976015	10	1	cdf	smoothed
16.668343	149.53105	10	1	cdf	smoothed
16.917086	24.085285	10	1	cdf	smoothed
17.165829	0.923239	10	1	cdf	smoothed
17.414574	2.0736156	10	1	cdf	smoothed
17.663317	3.3301344	10	1	cdf	smoothed
17.91206	4.063349	10	1	cdf	smoothed
18.160805	4.015996	10	1	cdf	smoothed
18.409548	3.3639877	10	1	cdf	smoothed
18.65829	2.4756417	10	1	cdf	smoothed
18.907036	1.6471744	10	1	cdf	smoothed
19.155779	1.0162022	10	1	cdf	smoothed
19.404522	0.59921205	10	1	cdf	smoothed
19.653267	0.35631916	10	1	cdf	smoothed
19.90201	0.23517261	10	1	cdf	smoothed
20.150753	0.19024853	10	1	cdf	smoothed
20.399498	0.18792117	10	1	cdf	smoothed
20.648241	0.2056217	10	1	cdf	smoothed
20.896984	0.22921528	10	1	cdf	smoothed
21.14573	0.2503431	10	1	cdf	smoothed
21.394472	0.26440194	10	1	cdf	smoothed
21.643215	0.26926184	10	1	cdf	smoothed
21.89196	0.2645195	10	1	cdf	smoothed
22.140703	0.25102508	10	1	cdf	smoothed
22.389448	0.23049171	10	1	cdf	smoothed
22.638191	0.2051176	10	1	cdf	smoothed
22.886934	0.17722309	10	1	cdf	smoothed
23.13568	0.14894645	10	1	cdf	smoothed
23.384422	0.12203202	10	1	cdf	smoothed
23.633165	0.09772164	10	1	cdf	smoothed
23.88191	0.07674492	10	1	cdf	smoothed
24.130653	0.059377864	10	1	cdf	smoothed
24.379396	0.045542397	10	1	cdf	smoothed
24.628141	0.03492068	10	1	cdf	smoothed
24.876884	0.027060403	10	1	cdf	smoothed
25.125628	0.021461077	10	1	cdf	smoothed
25.374372	0.017635757	10	1	cdf	smoothed
25.623116	0.015149767	10	1	cdf	smoothed
25.871859	0.013639003	10	1	cdf	smoothed
26.120604	0.012814427	10	1	cdf	smoothed
26.369347	0.012456917	10	1	cdf	smoothed
26.61809	0.012407167	10	1	cdf	smoothed
26.866835	0.012553611	10	1	cdf	smoothed
27.115578	0.012820568	10	1	cdf	smoothed
27.36432	0.013157835	10	1	cdf	smoothed
27.613066	0.013532314	10	1	cdf	smoothed
27.861809	0.013922064	10	1	cdf	smoothed
28.110552	0.0143130105	10	1	cdf	smoothed
28.359297	0.014698474	10	1	cdf	smoothed
28.60804	0.015081829	10	1	cdf	smoothed
28.856785	0.015482501	10	1	cdf	smoothed
29.105528	0.015944727	10	1	cdf	smoothed
29.35427	0.016548524	10	1	cdf	smoothed
29.603016	0.017420426	10	1	cdf	smoothed
29.851759	0.018740723	10	1	cdf	smoothed
30.100502	0.020742927	10	1	cdf	smoothed
30.349247	0.023700558	10	1	cdf	smoothed
30.59799	0.027897526	10	1	cdf	smoothed
30.846733	0.033581715	10	1	cdf	smoothed
31.095478	0.04090573	10	1	cdf	smoothed
31.344221	0.04987021	10	1	cdf	smoothed
31.592964	0.060306635	10	1	cdf	smoothed
31.84171	0.071967684	10	1	cdf	smoothed
32.090454	0.08481404	10	1	cdf	smoothed
32.339195	0.098364405	10	1	cdf	smoothed
32.58794	0.43725538	10	1	cdf	smoothed
32.836685	16.46837	10	1	cdf	smoothed
33.085426	177.70203	10	1	cdf	smoothed
33.33417	618.8432	10	1	cdf	smoothed
33.582916	465.48126	10	1	cdf	smoothed
33.831657	146.80528	10	1	cdf	smoothed
34.080402	3.3726094	10	1	cdf	smoothed
34.329147	0.50951344	10	1	cdf	smoothed
34.57789	0.58626866	10	1	cdf	smoothed
34.826633	0.740288	10	1	cdf	smoothed
35.07538	0.9220038	10	1	cdf	smoothed
35.32412	1.0689946	10	1	cdf	smoothed
35.572865	2.1674664	10	1	cdf	smoothed
35.82161	8.733845	10	1	cdf	smoothed
36.07035	25.38241	10	1	cdf	smoothed
36.319096	39.76019	10	1	cdf	smoothed
36.56784	27.677217	10	1	cdf	smoothed
36.81658	3.3208587	10	1	cdf	smoothed
37.065327	7.130043	10	1	cdf	smoothed
37.31407	28.32021	10	1	cdf	smoothed
37.562813	30.312841	10	1	cdf	smoothed
37.811558	16.042784	10	1	cdf	smoothed
38.060303	5.3299255	10	1	cdf	smoothed
38.309044	2.1216211	10	1	cdf	smoothed
38.55779	1.8088888	10	1	cdf	smoothed
38.806534	1.7482756	10	1	cdf	smoothed
39.055275	1.5572512	10	1	cdf	smoothed
39.30402	1.3646597	10	1	cdf	smoothed
